session_id,configuration_id,ablation_mode,p,gamma,delay_s,packet_loss_rate,metric,mean,std,ci95_low,ci95_high,n
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p1,full_emrmf,2.000000,0.250000,0.500000,0.100000,fusion_time_s,0.832116,0.022657,0.812256,0.851976,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p1,full_emrmf,2.000000,0.250000,0.500000,0.100000,theta_mean,0.783005,0.008055,0.775944,0.790066,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p1,full_emrmf,2.000000,0.250000,0.500000,0.100000,theta_std,0.036266,0.003673,0.033047,0.039486,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p3,full_emrmf,2.000000,0.250000,0.500000,0.300000,pose_rmse_m,0.458794,0.020595,0.440742,0.476846,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p3,full_emrmf,2.000000,0.250000,0.500000,0.300000,map_alignment_rmse_m,0.332106,0.011913,0.321664,0.342548,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p3,full_emrmf,2.000000,0.250000,0.500000,0.300000,fusion_time_s,1.010286,0.025258,0.988147,1.032426,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p3,full_emrmf,2.000000,0.250000,0.500000,0.300000,theta_mean,0.706348,0.011898,0.695919,0.716777,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d0p5_loss0p3,full_emrmf,2.000000,0.250000,0.500000,0.300000,theta_std,0.049955,0.003810,0.046616,0.053294,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p1,full_emrmf,2.000000,0.250000,2.000000,0.100000,pose_rmse_m,0.525143,0.020332,0.507321,0.542965,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p1,full_emrmf,2.000000,0.250000,2.000000,0.100000,map_alignment_rmse_m,0.365760,0.011773,0.355440,0.376079,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p1,full_emrmf,2.000000,0.250000,2.000000,0.100000,fusion_time_s,1.385734,0.018738,1.369309,1.402159,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p1,full_emrmf,2.000000,0.250000,2.000000,0.100000,theta_mean,0.478578,0.011602,0.468408,0.488747,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p1,full_emrmf,2.000000,0.250000,2.000000,0.100000,theta_std,0.031993,0.005030,0.027584,0.036402,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p3,full_emrmf,2.000000,0.250000,2.000000,0.300000,pose_rmse_m,0.711067,0.012391,0.700206,0.721928,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p3,full_emrmf,2.000000,0.250000,2.000000,0.300000,map_alignment_rmse_m,0.482051,0.008409,0.474680,0.489422,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p3,full_emrmf,2.000000,0.250000,2.000000,0.300000,fusion_time_s,1.554731,0.024712,1.533070,1.576393,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p3,full_emrmf,2.000000,0.250000,2.000000,0.300000,theta_mean,0.410320,0.010428,0.401180,0.419460,5
springer_revision_full_20260530,full-emrmf_p2_g0p25_d2_loss0p3,full_emrmf,2.000000,0.250000,2.000000,0.300000,theta_std,0.039717,0.001217,0.038650,0.040784,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p1,full_emrmf,2.000000,0.500000,0.500000,0.100000,pose_rmse_m,0.306484,0.006693,0.300617,0.312352,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p1,full_emrmf,2.000000,0.500000,0.500000,0.100000,map_alignment_rmse_m,0.209037,0.010661,0.199692,0.218382,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p1,full_emrmf,2.000000,0.500000,0.500000,0.100000,fusion_time_s,0.832905,0.018020,0.817110,0.848700,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p1,full_emrmf,2.000000,0.500000,0.500000,0.100000,theta_mean,0.686618,0.008604,0.679076,0.694160,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p1,full_emrmf,2.000000,0.500000,0.500000,0.100000,theta_std,0.041406,0.003443,0.038389,0.044424,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p3,full_emrmf,2.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.478971,0.012464,0.468045,0.489896,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p3,full_emrmf,2.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.335400,0.006823,0.329419,0.341381,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p3,full_emrmf,2.000000,0.500000,0.500000,0.300000,fusion_time_s,1.031961,0.016628,1.017386,1.046536,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p3,full_emrmf,2.000000,0.500000,0.500000,0.300000,theta_mean,0.622101,0.010554,0.612850,0.631351,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d0p5_loss0p3,full_emrmf,2.000000,0.500000,0.500000,0.300000,theta_std,0.051001,0.004086,0.047419,0.054582,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p1,full_emrmf,2.000000,0.500000,2.000000,0.100000,pose_rmse_m,0.564011,0.008184,0.556837,0.571184,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p1,full_emrmf,2.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.383130,0.010755,0.373703,0.392557,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p1,full_emrmf,2.000000,0.500000,2.000000,0.100000,fusion_time_s,1.390325,0.016805,1.375595,1.405056,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p1,full_emrmf,2.000000,0.500000,2.000000,0.100000,theta_mean,0.291352,0.004591,0.287328,0.295377,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p1,full_emrmf,2.000000,0.500000,2.000000,0.100000,theta_std,0.025072,0.002796,0.022621,0.027522,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p3,full_emrmf,2.000000,0.500000,2.000000,0.300000,pose_rmse_m,0.726745,0.017841,0.711107,0.742384,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p3,full_emrmf,2.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.505922,0.008620,0.498366,0.513478,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p3,full_emrmf,2.000000,0.500000,2.000000,0.300000,fusion_time_s,1.564280,0.033994,1.534483,1.594077,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p3,full_emrmf,2.000000,0.500000,2.000000,0.300000,theta_mean,0.250886,0.007018,0.244735,0.257038,5
springer_revision_full_20260530,full-emrmf_p2_g0p5_d2_loss0p3,full_emrmf,2.000000,0.500000,2.000000,0.300000,theta_std,0.027394,0.002537,0.025170,0.029617,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p1,full_emrmf,2.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.327171,0.020955,0.308803,0.345539,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p1,full_emrmf,2.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.231250,0.011248,0.221390,0.241109,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p1,full_emrmf,2.000000,1.000000,0.500000,0.100000,fusion_time_s,0.853029,0.021590,0.834105,0.871954,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p1,full_emrmf,2.000000,1.000000,0.500000,0.100000,theta_mean,0.534908,0.010526,0.525682,0.544134,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p1,full_emrmf,2.000000,1.000000,0.500000,0.100000,theta_std,0.052446,0.005017,0.048049,0.056844,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p3,full_emrmf,2.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.502606,0.007437,0.496087,0.509125,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p3,full_emrmf,2.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.363964,0.007522,0.357370,0.370557,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p3,full_emrmf,2.000000,1.000000,0.500000,0.300000,fusion_time_s,1.037950,0.026200,1.014985,1.060916,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p3,full_emrmf,2.000000,1.000000,0.500000,0.300000,theta_mean,0.484555,0.011751,0.474255,0.494855,5
springer_revision_full_20260530,full-emrmf_p2_g1_d0p5_loss0p3,full_emrmf,2.000000,1.000000,0.500000,0.300000,theta_std,0.055153,0.000858,0.054400,0.055905,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p1,full_emrmf,2.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.588682,0.019136,0.571909,0.605455,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p1,full_emrmf,2.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.408234,0.014384,0.395626,0.420842,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p1,full_emrmf,2.000000,1.000000,2.000000,0.100000,fusion_time_s,1.397781,0.021061,1.379320,1.416241,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p1,full_emrmf,2.000000,1.000000,2.000000,0.100000,theta_mean,0.108632,0.002184,0.106718,0.110546,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p1,full_emrmf,2.000000,1.000000,2.000000,0.100000,theta_std,0.013988,0.001709,0.012490,0.015487,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p3,full_emrmf,2.000000,1.000000,2.000000,0.300000,pose_rmse_m,0.761405,0.021654,0.742425,0.780385,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p3,full_emrmf,2.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.522359,0.016329,0.508046,0.536671,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p3,full_emrmf,2.000000,1.000000,2.000000,0.300000,fusion_time_s,1.589674,0.009013,1.581774,1.597573,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p3,full_emrmf,2.000000,1.000000,2.000000,0.300000,theta_mean,0.091841,0.001230,0.090763,0.092919,5
springer_revision_full_20260530,full-emrmf_p2_g1_d2_loss0p3,full_emrmf,2.000000,1.000000,2.000000,0.300000,theta_std,0.013704,0.000489,0.013276,0.014132,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p1,full_emrmf,3.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.246444,0.008098,0.239345,0.253542,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p1,full_emrmf,3.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.169212,0.007734,0.162433,0.175992,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p1,full_emrmf,3.000000,0.000000,0.500000,0.100000,fusion_time_s,0.832488,0.012754,0.821308,0.843668,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p1,full_emrmf,3.000000,0.000000,0.500000,0.100000,theta_mean,0.959443,0.006779,0.953500,0.965385,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p1,full_emrmf,3.000000,0.000000,0.500000,0.100000,theta_std,0.018906,0.003029,0.016252,0.021561,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p3,full_emrmf,3.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.430718,0.010902,0.421162,0.440274,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p3,full_emrmf,3.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.304979,0.013282,0.293337,0.316621,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p3,full_emrmf,3.000000,0.000000,0.500000,0.300000,fusion_time_s,1.015190,0.019129,0.998422,1.031958,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p3,full_emrmf,3.000000,0.000000,0.500000,0.300000,theta_mean,0.909695,0.010722,0.900297,0.919094,5
springer_revision_full_20260530,full-emrmf_p3_g0_d0p5_loss0p3,full_emrmf,3.000000,0.000000,0.500000,0.300000,theta_std,0.033490,0.002115,0.031637,0.035344,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p1,full_emrmf,3.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.443240,0.013886,0.431069,0.455412,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p1,full_emrmf,3.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.292789,0.009494,0.284467,0.301111,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p1,full_emrmf,3.000000,0.000000,2.000000,0.100000,fusion_time_s,1.378451,0.008906,1.370644,1.386258,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p1,full_emrmf,3.000000,0.000000,2.000000,0.100000,theta_mean,0.899920,0.013472,0.888111,0.911729,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p1,full_emrmf,3.000000,0.000000,2.000000,0.100000,theta_std,0.035922,0.002806,0.033463,0.038382,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p3,full_emrmf,3.000000,0.000000,2.000000,0.300000,pose_rmse_m,0.629446,0.013420,0.617684,0.641209,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p3,full_emrmf,3.000000,0.000000,2.000000,0.300000,map_alignment_rmse_m,0.438741,0.005122,0.434252,0.443230,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p3,full_emrmf,3.000000,0.000000,2.000000,0.300000,fusion_time_s,1.556510,0.012246,1.545776,1.567245,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p3,full_emrmf,3.000000,0.000000,2.000000,0.300000,theta_mean,0.814331,0.017509,0.798984,0.829678,5
springer_revision_full_20260530,full-emrmf_p3_g0_d2_loss0p3,full_emrmf,3.000000,0.000000,2.000000,0.300000,theta_std,0.058059,0.003701,0.054815,0.061303,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p1,full_emrmf,3.000000,0.250000,0.500000,0.100000,pose_rmse_m,0.282323,0.009907,0.273639,0.291007,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p1,full_emrmf,3.000000,0.250000,0.500000,0.100000,map_alignment_rmse_m,0.197590,0.009891,0.188920,0.206260,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p1,full_emrmf,3.000000,0.250000,0.500000,0.100000,fusion_time_s,0.832438,0.011147,0.822667,0.842209,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p1,full_emrmf,3.000000,0.250000,0.500000,0.100000,theta_mean,0.845645,0.006487,0.839959,0.851331,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p1,full_emrmf,3.000000,0.250000,0.500000,0.100000,theta_std,0.026773,0.003564,0.023649,0.029897,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p3,full_emrmf,3.000000,0.250000,0.500000,0.300000,pose_rmse_m,0.448356,0.005430,0.443596,0.453116,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p3,full_emrmf,3.000000,0.250000,0.500000,0.300000,map_alignment_rmse_m,0.310963,0.007670,0.304240,0.317687,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p3,full_emrmf,3.000000,0.250000,0.500000,0.300000,fusion_time_s,1.035448,0.013009,1.024045,1.046851,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p3,full_emrmf,3.000000,0.250000,0.500000,0.300000,theta_mean,0.804461,0.008701,0.796834,0.812087,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d0p5_loss0p3,full_emrmf,3.000000,0.250000,0.500000,0.300000,theta_std,0.036499,0.003427,0.033495,0.039503,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p1,full_emrmf,3.000000,0.250000,2.000000,0.100000,pose_rmse_m,0.515804,0.011321,0.505881,0.525727,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p1,full_emrmf,3.000000,0.250000,2.000000,0.100000,map_alignment_rmse_m,0.343552,0.008289,0.336286,0.350817,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p1,full_emrmf,3.000000,0.250000,2.000000,0.100000,fusion_time_s,1.374898,0.011103,1.365166,1.384630,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p1,full_emrmf,3.000000,0.250000,2.000000,0.100000,theta_mean,0.547669,0.007042,0.541497,0.553841,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p1,full_emrmf,3.000000,0.250000,2.000000,0.100000,theta_std,0.025803,0.002606,0.023519,0.028087,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p3,full_emrmf,3.000000,0.250000,2.000000,0.300000,pose_rmse_m,0.685441,0.008582,0.677918,0.692963,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p3,full_emrmf,3.000000,0.250000,2.000000,0.300000,map_alignment_rmse_m,0.474657,0.010632,0.465338,0.483976,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p3,full_emrmf,3.000000,0.250000,2.000000,0.300000,fusion_time_s,1.568216,0.015559,1.554578,1.581854,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p3,full_emrmf,3.000000,0.250000,2.000000,0.300000,theta_mean,0.494981,0.009327,0.486806,0.503156,5
springer_revision_full_20260530,full-emrmf_p3_g0p25_d2_loss0p3,full_emrmf,3.000000,0.250000,2.000000,0.300000,theta_std,0.036369,0.001995,0.034621,0.038118,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p1,full_emrmf,3.000000,0.500000,0.500000,0.100000,pose_rmse_m,0.292377,0.015334,0.278936,0.305818,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p1,full_emrmf,3.000000,0.500000,0.500000,0.100000,map_alignment_rmse_m,0.200096,0.015984,0.186085,0.214106,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p1,full_emrmf,3.000000,0.500000,0.500000,0.100000,fusion_time_s,0.837276,0.027612,0.813073,0.861479,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p1,full_emrmf,3.000000,0.500000,0.500000,0.100000,theta_mean,0.748325,0.008147,0.741185,0.755466,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p1,full_emrmf,3.000000,0.500000,0.500000,0.100000,theta_std,0.037501,0.004662,0.033414,0.041588,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p3,full_emrmf,3.000000,0.500000,0.500000,0.300000,pose_rmse_m,0.478585,0.019681,0.461334,0.495836,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p3,full_emrmf,3.000000,0.500000,0.500000,0.300000,map_alignment_rmse_m,0.323218,0.009631,0.314776,0.331660,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p3,full_emrmf,3.000000,0.500000,0.500000,0.300000,fusion_time_s,1.037922,0.029433,1.012123,1.063721,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p3,full_emrmf,3.000000,0.500000,0.500000,0.300000,theta_mean,0.707150,0.007482,0.700591,0.713708,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d0p5_loss0p3,full_emrmf,3.000000,0.500000,0.500000,0.300000,theta_std,0.039842,0.000852,0.039095,0.040589,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p1,full_emrmf,3.000000,0.500000,2.000000,0.100000,pose_rmse_m,0.546579,0.007525,0.539983,0.553175,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p1,full_emrmf,3.000000,0.500000,2.000000,0.100000,map_alignment_rmse_m,0.363101,0.008190,0.355922,0.370280,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p1,full_emrmf,3.000000,0.500000,2.000000,0.100000,fusion_time_s,1.380361,0.022662,1.360497,1.400225,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p1,full_emrmf,3.000000,0.500000,2.000000,0.100000,theta_mean,0.334655,0.004231,0.330947,0.338364,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p1,full_emrmf,3.000000,0.500000,2.000000,0.100000,theta_std,0.025163,0.002389,0.023069,0.027257,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p3,full_emrmf,3.000000,0.500000,2.000000,0.300000,pose_rmse_m,0.738561,0.009056,0.730623,0.746499,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p3,full_emrmf,3.000000,0.500000,2.000000,0.300000,map_alignment_rmse_m,0.504580,0.014761,0.491641,0.517518,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p3,full_emrmf,3.000000,0.500000,2.000000,0.300000,fusion_time_s,1.580617,0.027855,1.556201,1.605033,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p3,full_emrmf,3.000000,0.500000,2.000000,0.300000,theta_mean,0.301401,0.006384,0.295805,0.306997,5
springer_revision_full_20260530,full-emrmf_p3_g0p5_d2_loss0p3,full_emrmf,3.000000,0.500000,2.000000,0.300000,theta_std,0.027073,0.001389,0.025856,0.028290,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p1,full_emrmf,3.000000,1.000000,0.500000,0.100000,pose_rmse_m,0.328451,0.014066,0.316122,0.340781,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p1,full_emrmf,3.000000,1.000000,0.500000,0.100000,map_alignment_rmse_m,0.214226,0.014175,0.201801,0.226651,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p1,full_emrmf,3.000000,1.000000,0.500000,0.100000,fusion_time_s,0.841653,0.027292,0.817730,0.865575,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p1,full_emrmf,3.000000,1.000000,0.500000,0.100000,theta_mean,0.581720,0.011120,0.571973,0.591466,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p1,full_emrmf,3.000000,1.000000,0.500000,0.100000,theta_std,0.055285,0.004367,0.051457,0.059113,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p3,full_emrmf,3.000000,1.000000,0.500000,0.300000,pose_rmse_m,0.477911,0.007833,0.471045,0.484777,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p3,full_emrmf,3.000000,1.000000,0.500000,0.300000,map_alignment_rmse_m,0.348859,0.006838,0.342865,0.354852,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p3,full_emrmf,3.000000,1.000000,0.500000,0.300000,fusion_time_s,1.049930,0.015498,1.036346,1.063515,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p3,full_emrmf,3.000000,1.000000,0.500000,0.300000,theta_mean,0.556865,0.015063,0.543662,0.570069,5
springer_revision_full_20260530,full-emrmf_p3_g1_d0p5_loss0p3,full_emrmf,3.000000,1.000000,0.500000,0.300000,theta_std,0.052073,0.004315,0.048291,0.055855,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p1,full_emrmf,3.000000,1.000000,2.000000,0.100000,pose_rmse_m,0.588480,0.007486,0.581918,0.595041,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p1,full_emrmf,3.000000,1.000000,2.000000,0.100000,map_alignment_rmse_m,0.410123,0.008728,0.402473,0.417774,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p1,full_emrmf,3.000000,1.000000,2.000000,0.100000,fusion_time_s,1.398707,0.019098,1.381967,1.415447,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p1,full_emrmf,3.000000,1.000000,2.000000,0.100000,theta_mean,0.123905,0.001678,0.122434,0.125376,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p1,full_emrmf,3.000000,1.000000,2.000000,0.100000,theta_std,0.014939,0.001923,0.013253,0.016625,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p3,full_emrmf,3.000000,1.000000,2.000000,0.300000,pose_rmse_m,0.749636,0.021336,0.730934,0.768338,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p3,full_emrmf,3.000000,1.000000,2.000000,0.300000,map_alignment_rmse_m,0.529503,0.010847,0.519995,0.539012,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p3,full_emrmf,3.000000,1.000000,2.000000,0.300000,fusion_time_s,1.587858,0.022787,1.567884,1.607831,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p3,full_emrmf,3.000000,1.000000,2.000000,0.300000,theta_mean,0.112814,0.003038,0.110151,0.115476,5
springer_revision_full_20260530,full-emrmf_p3_g1_d2_loss0p3,full_emrmf,3.000000,1.000000,2.000000,0.300000,theta_std,0.017562,0.002257,0.015584,0.019541,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p1,trust_only,1.000000,0.000000,0.500000,0.100000,pose_rmse_m,0.395504,0.012149,0.384855,0.406153,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p1,trust_only,1.000000,0.000000,0.500000,0.100000,map_alignment_rmse_m,0.306390,0.014446,0.293727,0.319053,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p1,trust_only,1.000000,0.000000,0.500000,0.100000,fusion_time_s,1.044083,0.019342,1.027129,1.061037,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p1,trust_only,1.000000,0.000000,0.500000,0.100000,theta_mean,0.665176,0.012234,0.654452,0.675899,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p1,trust_only,1.000000,0.000000,0.500000,0.100000,theta_std,0.057022,0.006824,0.051041,0.063004,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p3,trust_only,1.000000,0.000000,0.500000,0.300000,pose_rmse_m,0.571107,0.016077,0.557015,0.585198,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p3,trust_only,1.000000,0.000000,0.500000,0.300000,map_alignment_rmse_m,0.446303,0.009542,0.437939,0.454666,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p3,trust_only,1.000000,0.000000,0.500000,0.300000,fusion_time_s,1.210101,0.025887,1.187410,1.232792,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p3,trust_only,1.000000,0.000000,0.500000,0.300000,theta_mean,0.553928,0.016419,0.539537,0.568320,5
springer_revision_full_20260530,trust-only_p1_g0_d0p5_loss0p3,trust_only,1.000000,0.000000,0.500000,0.300000,theta_std,0.056138,0.002806,0.053679,0.058597,5
springer_revision_full_20260530,trust-only_p1_g0_d2_loss0p1,trust_only,1.000000,0.000000,2.000000,0.100000,pose_rmse_m,0.585865,0.008994,0.577981,0.593749,5
springer_revision_full_20260530,trust-only_p1_g0_d2_loss0p1,trust_only,1.000000,0.000000,2.000000,0.100000,map_alignment_rmse_m,0.445610,0.021548,0.426722,0.464498,5
